split,policy,seed,graph_id,layout_score_improvement
test_seen,Default FR,2026,test_seen__tree__medium__idx0000__seed333026,0.2622299205990849
test_seen,Default FR,2026,test_seen__tree__medium__idx0001__seed333027,0.22421352586739285
test_seen,Default FR,2026,test_seen__tree__medium__idx0002__seed333028,0.2370806177634328
test_seen,Default FR,2026,test_seen__grid__small__idx0000__seed342026,0.3165379648320571
test_seen,Default FR,2026,test_seen__grid__small__idx0001__seed342027,0.3020549546764213
test_seen,Default FR,2026,test_seen__grid__small__idx0002__seed342028,0.2517831292740772
test_seen,Default FR,2026,test_seen__grid__medium__idx0000__seed343026,0.288979176329787
test_seen,Default FR,2026,test_seen__grid__medium__idx0001__seed343027,0.28147949458247945
test_seen,Default FR,2026,test_seen__grid__medium__idx0002__seed343028,0.2467754540756979
test_seen,Random,2026,test_seen__erdos_renyi__small__idx0000__seed302026,0.20034736461354963
test_seen,Random,2026,test_seen__erdos_renyi__small__idx0001__seed302027,0.105241020661487
test_seen,Random,2026,test_seen__erdos_renyi__small__idx0002__seed302028,0.13808669125192363
test_seen,Random,2026,test_seen__erdos_renyi__medium__idx0000__seed303026,0.12527533575067795
test_seen,Random,2026,test_seen__erdos_renyi__medium__idx0001__seed303027,0.15676294757884002
test_seen,Random,2026,test_seen__erdos_renyi__medium__idx0002__seed303028,0.094942748329921
test_seen,Random,2026,test_seen__barabasi_albert__small__idx0000__seed312026,0.10791184906384294
test_seen,Random,2026,test_seen__barabasi_albert__small__idx0001__seed312027,0.09480588873812246
test_seen,Random,2026,test_seen__barabasi_albert__small__idx0002__seed312028,0.11599549958744515
test_seen,Random,2026,test_seen__barabasi_albert__medium__idx0000__seed313026,0.10287795591948679
test_seen,Random,2026,test_seen__barabasi_albert__medium__idx0001__seed313027,0.16781106782432198
test_seen,Random,2026,test_seen__barabasi_albert__medium__idx0002__seed313028,0.08218473488273159
test_seen,Random,2026,test_seen__watts_strogatz__small__idx0000__seed322026,0.15488817376494785
test_seen,Random,2026,test_seen__watts_strogatz__small__idx0001__seed322027,0.10387598294318068
test_seen,Random,2026,test_seen__watts_strogatz__small__idx0002__seed322028,0.1451757652083554
test_seen,Random,2026,test_seen__watts_strogatz__medium__idx0000__seed323026,0.11382815915584898
test_seen,Random,2026,test_seen__watts_strogatz__medium__idx0001__seed323027,0.1315422349247774
test_seen,Random,2026,test_seen__watts_strogatz__medium__idx0002__seed323028,0.11154130104772714
test_seen,Random,2026,test_seen__tree__small__idx0000__seed332026,0.23740674860394373
test_seen,Random,2026,test_seen__tree__small__idx0001__seed332027,0.15410950491129805
test_seen,Random,2026,test_seen__tree__small__idx0002__seed332028,0.324828612456479
test_seen,Random,2026,test_seen__tree__medium__idx0000__seed333026,0.23483188922439957
test_seen,Random,2026,test_seen__tree__medium__idx0001__seed333027,0.18877316536247613
test_seen,Random,2026,test_seen__tree__medium__idx0002__seed333028,0.2355473444601207
test_seen,Random,2026,test_seen__grid__small__idx0000__seed342026,0.3183787419499374
test_seen,Random,2026,test_seen__grid__small__idx0001__seed342027,0.25380077869745377
test_seen,Random,2026,test_seen__grid__small__idx0002__seed342028,0.2542407191349352
test_seen,Random,2026,test_seen__grid__medium__idx0000__seed343026,0.3321683421236392
test_seen,Random,2026,test_seen__grid__medium__idx0001__seed343027,0.2497064612476022
test_seen,Random,2026,test_seen__grid__medium__idx0002__seed343028,0.19809833328816162
test_seen,Best fixed,2026,test_seen__erdos_renyi__small__idx0000__seed302026,0.20062526999742247
test_seen,Best fixed,2026,test_seen__erdos_renyi__small__idx0001__seed302027,0.10775578901824412
test_seen,Best fixed,2026,test_seen__erdos_renyi__small__idx0002__seed302028,0.1354878066224765
test_seen,Best fixed,2026,test_seen__erdos_renyi__medium__idx0000__seed303026,0.11516526395770277
test_seen,Best fixed,2026,test_seen__erdos_renyi__medium__idx0001__seed303027,0.15659474246034022
test_seen,Best fixed,2026,test_seen__erdos_renyi__medium__idx0002__seed303028,0.08568243344428106
test_seen,Best fixed,2026,test_seen__barabasi_albert__small__idx0000__seed312026,0.12512579857044875
test_seen,Best fixed,2026,test_seen__barabasi_albert__small__idx0001__seed312027,0.10607122620828546
test_seen,Best fixed,2026,test_seen__barabasi_albert__small__idx0002__seed312028,0.12432760838259416
test_seen,Best fixed,2026,test_seen__barabasi_albert__medium__idx0000__seed313026,0.10495837690859344
test_seen,Best fixed,2026,test_seen__barabasi_albert__medium__idx0001__seed313027,0.16398544230841283
test_seen,Best fixed,2026,test_seen__barabasi_albert__medium__idx0002__seed313028,0.07745980006401898
test_seen,Best fixed,2026,test_seen__watts_strogatz__small__idx0000__seed322026,0.18060684366753738
test_seen,Best fixed,2026,test_seen__watts_strogatz__small__idx0001__seed322027,0.10750663038359343
test_seen,Best fixed,2026,test_seen__watts_strogatz__small__idx0002__seed322028,0.14617829579446118
test_seen,Best fixed,2026,test_seen__watts_strogatz__medium__idx0000__seed323026,0.09613570866975152
test_seen,Best fixed,2026,test_seen__watts_strogatz__medium__idx0001__seed323027,0.1283794723030544
test_seen,Best fixed,2026,test_seen__watts_strogatz__medium__idx0002__seed323028,0.1138040149136294
test_seen,Best fixed,2026,test_seen__tree__small__idx0000__seed332026,0.22332783142154078
test_seen,Best fixed,2026,test_seen__tree__small__idx0001__seed332027,0.18923792058550049
test_seen,Best fixed,2026,test_seen__tree__small__idx0002__seed332028,0.2933303402238303
test_seen,Best fixed,2026,test_seen__tree__medium__idx0000__seed333026,0.22815752146042179
test_seen,Best fixed,2026,test_seen__tree__medium__idx0001__seed333027,0.17212659298530097
test_seen,Best fixed,2026,test_seen__tree__medium__idx0002__seed333028,0.20474366745255357
test_seen,Best fixed,2026,test_seen__grid__small__idx0000__seed342026,0.3229281346273237
test_seen,Best fixed,2026,test_seen__grid__small__idx0001__seed342027,0.30702045003149736
test_seen,Best fixed,2026,test_seen__grid__small__idx0002__seed342028,0.25420863553611783
test_seen,Best fixed,2026,test_seen__grid__medium__idx0000__seed343026,0.3245806059774904
test_seen,Best fixed,2026,test_seen__grid__medium__idx0001__seed343027,0.29564211455980804
test_seen,Best fixed,2026,test_seen__grid__medium__idx0002__seed343028,0.31800562226488227
test_seen,PPO,2026,test_seen__erdos_renyi__small__idx0000__seed302026,0.2000472379468613
test_seen,PPO,2026,test_seen__erdos_renyi__small__idx0001__seed302027,0.11647439124843573
test_seen,PPO,2026,test_seen__erdos_renyi__small__idx0002__seed302028,0.1344962539718102
test_seen,PPO,2026,test_seen__erdos_renyi__medium__idx0000__seed303026,0.13373910556907775
test_seen,PPO,2026,test_seen__erdos_renyi__medium__idx0001__seed303027,0.15470937889340508
test_seen,PPO,2026,test_seen__erdos_renyi__medium__idx0002__seed303028,0.10388945036781827
test_seen,PPO,2026,test_seen__barabasi_albert__small__idx0000__seed312026,0.12368723107399698
test_seen,PPO,2026,test_seen__barabasi_albert__small__idx0001__seed312027,0.12028493797713558
test_seen,PPO,2026,test_seen__barabasi_albert__small__idx0002__seed312028,0.12786313107505443
test_seen,PPO,2026,test_seen__barabasi_albert__medium__idx0000__seed313026,0.11643694018296913
test_seen,PPO,2026,test_seen__barabasi_albert__medium__idx0001__seed313027,0.20098427994553958
test_seen,PPO,2026,test_seen__barabasi_albert__medium__idx0002__seed313028,0.09214321107086432
test_seen,PPO,2026,test_seen__watts_strogatz__small__idx0000__seed322026,0.18499242111937736
test_seen,PPO,2026,test_seen__watts_strogatz__small__idx0001__seed322027,0.10795626051711227
test_seen,PPO,2026,test_seen__watts_strogatz__small__idx0002__seed322028,0.15773713996421235
test_seen,PPO,2026,test_seen__watts_strogatz__medium__idx0000__seed323026,0.11868182190758358
test_seen,PPO,2026,test_seen__watts_strogatz__medium__idx0001__seed323027,0.1301468523641381
test_seen,PPO,2026,test_seen__watts_strogatz__medium__idx0002__seed323028,0.1162660991528533
test_seen,PPO,2026,test_seen__tree__small__idx0000__seed332026,0.24373681597208363
test_seen,PPO,2026,test_seen__tree__small__idx0001__seed332027,0.18805881097150245
test_seen,PPO,2026,test_seen__tree__small__idx0002__seed332028,0.31369313511826413
test_seen,PPO,2026,test_seen__tree__medium__idx0000__seed333026,0.262637861700163
test_seen,PPO,2026,test_seen__tree__medium__idx0001__seed333027,0.2285658286380663
test_seen,PPO,2026,test_seen__tree__medium__idx0002__seed333028,0.24763349125618117
test_seen,PPO,2026,test_seen__grid__small__idx0000__seed342026,0.33507179263223597
test_seen,PPO,2026,test_seen__grid__small__idx0001__seed342027,0.32376778187481103
test_seen,PPO,2026,test_seen__grid__small__idx0002__seed342028,0.274495408632925
test_seen,PPO,2026,test_seen__grid__medium__idx0000__seed343026,0.3318297411070925
test_seen,PPO,2026,test_seen__grid__medium__idx0001__seed343027,0.30356034432758616
test_seen,PPO,2026,test_seen__grid__medium__idx0002__seed343028,0.33273405913902665
test_seen,Default FR,2027,test_seen__erdos_renyi__small__idx0000__seed302026,0.18828136335275225
test_seen,Default FR,2027,test_seen__erdos_renyi__small__idx0001__seed302027,0.15706353585537214
test_seen,Default FR,2027,test_seen__erdos_renyi__small__idx0002__seed302028,0.12688850706981547
test_seen,Default FR,2027,test_seen__erdos_renyi__medium__idx0000__seed303026,0.11917141809743531
test_seen,Default FR,2027,test_seen__erdos_renyi__medium__idx0001__seed303027,0.10836763448247622
test_seen,Default FR,2027,test_seen__erdos_renyi__medium__idx0002__seed303028,0.06974453352147258
test_seen,Default FR,2027,test_seen__barabasi_albert__small__idx0000__seed312026,0.10746481728337931
test_seen,Default FR,2027,test_seen__barabasi_albert__small__idx0001__seed312027,0.06331178748877442
test_seen,Default FR,2027,test_seen__barabasi_albert__small__idx0002__seed312028,0.08027967185764995
test_seen,Default FR,2027,test_seen__barabasi_albert__medium__idx0000__seed313026,0.09999518438890975
test_seen,Default FR,2027,test_seen__barabasi_albert__medium__idx0001__seed313027,0.1746652430716561
test_seen,Default FR,2027,test_seen__barabasi_albert__medium__idx0002__seed313028,0.09121815192733679
test_seen,Default FR,2027,test_seen__watts_strogatz__small__idx0000__seed322026,0.1013951053052975
test_seen,Default FR,2027,test_seen__watts_strogatz__small__idx0001__seed322027,0.1807665226842622
test_seen,Default FR,2027,test_seen__watts_strogatz__small__idx0002__seed322028,0.14912469775714865
test_seen,Default FR,2027,test_seen__watts_strogatz__medium__idx0000__seed323026,0.13344036910215007
test_seen,Default FR,2027,test_seen__watts_strogatz__medium__idx0001__seed323027,0.11521309666808033
test_seen,Default FR,2027,test_seen__watts_strogatz__medium__idx0002__seed323028,0.12395266336832639
test_seen,Default FR,2027,test_seen__tree__small__idx0000__seed332026,0.17017017487131192
test_seen,Default FR,2027,test_seen__tree__small__idx0001__seed332027,0.24895016753205268
test_seen,Default FR,2027,test_seen__tree__small__idx0002__seed332028,0.2626301879096563
test_seen,Default FR,2027,test_seen__tree__medium__idx0000__seed333026,0.2012384621585963
test_seen,Default FR,2027,test_seen__tree__medium__idx0001__seed333027,0.2121279519781668
test_seen,Default FR,2027,test_seen__tree__medium__idx0002__seed333028,0.28944370033117456
test_seen,Default FR,2027,test_seen__grid__small__idx0000__seed342026,0.26941578685632495
test_seen,Default FR,2027,test_seen__grid__small__idx0001__seed342027,0.2827371717003766
test_seen,Default FR,2027,test_seen__grid__small__idx0002__seed342028,0.326060212584365
test_seen,Default FR,2027,test_seen__grid__medium__idx0000__seed343026,0.25230876034513816
test_seen,Default FR,2027,test_seen__grid__medium__idx0001__seed343027,0.17868385577408963
test_seen,Default FR,2027,test_seen__grid__medium__idx0002__seed343028,0.24958505073230908
test_seen,Random,2027,test_seen__erdos_renyi__small__idx0000__seed302026,0.18534971300295233
test_seen,Random,2027,test_seen__erdos_renyi__small__idx0001__seed302027,0.15671669262293797
test_seen,Random,2027,test_seen__erdos_renyi__small__idx0002__seed302028,0.15048920061007365
test_seen,Random,2027,test_seen__erdos_renyi__medium__idx0000__seed303026,0.12042948030254602
test_seen,Random,2027,test_seen__erdos_renyi__medium__idx0001__seed303027,0.10855614386177403
test_seen,Random,2027,test_seen__erdos_renyi__medium__idx0002__seed303028,0.058896762522293034
test_seen,Random,2027,test_seen__barabasi_albert__small__idx0000__seed312026,0.09010741685156021
test_seen,Random,2027,test_seen__barabasi_albert__small__idx0001__seed312027,0.06484256080539119
test_seen,Random,2027,test_seen__barabasi_albert__small__idx0002__seed312028,0.08926322395668573
test_seen,Random,2027,test_seen__barabasi_albert__medium__idx0000__seed313026,0.10120994438802722
test_seen,Random,2027,test_seen__barabasi_albert__medium__idx0001__seed313027,0.14677386489531186
test_seen,Random,2027,test_seen__barabasi_albert__medium__idx0002__seed313028,0.09308205472373049
test_seen,Random,2027,test_seen__watts_strogatz__small__idx0000__seed322026,0.09519358202113426
test_seen,Random,2027,test_seen__watts_strogatz__small__idx0001__seed322027,0.1814021980500381
test_seen,Random,2027,test_seen__watts_strogatz__small__idx0002__seed322028,0.15165852800768442
test_seen,Random,2027,test_seen__watts_strogatz__medium__idx0000__seed323026,0.12191839308048524
test_seen,Random,2027,test_seen__watts_strogatz__medium__idx0001__seed323027,0.12001405044620672
test_seen,Random,2027,test_seen__watts_strogatz__medium__idx0002__seed323028,0.12275680059465305
test_seen,Random,2027,test_seen__tree__small__idx0000__seed332026,0.17152958682449992
test_seen,Random,2027,test_seen__tree__small__idx0001__seed332027,0.2515874655666659
test_seen,Random,2027,test_seen__tree__small__idx0002__seed332028,0.26268892612570527
test_seen,Random,2027,test_seen__tree__medium__idx0000__seed333026,0.21052999497008462
test_seen,Random,2027,test_seen__tree__medium__idx0001__seed333027,0.18117252815902807
test_seen,Random,2027,test_seen__tree__medium__idx0002__seed333028,0.28895808649679183
test_seen,Random,2027,test_seen__grid__small__idx0000__seed342026,0.2762769751700205
test_seen,Random,2027,test_seen__grid__small__idx0001__seed342027,0.264113000635558
test_seen,Random,2027,test_seen__grid__small__idx0002__seed342028,0.32670943319696955
test_seen,Random,2027,test_seen__grid__medium__idx0000__seed343026,0.21461807239607178
test_seen,Random,2027,test_seen__grid__medium__idx0001__seed343027,0.20028193711436826
test_seen,Random,2027,test_seen__grid__medium__idx0002__seed343028,0.2513470949042357
test_seen,Best fixed,2027,test_seen__erdos_renyi__small__idx0000__seed302026,0.18143728754464516
test_seen,Best fixed,2027,test_seen__erdos_renyi__small__idx0001__seed302027,0.1495904525851316
test_seen,Best fixed,2027,test_seen__erdos_renyi__small__idx0002__seed302028,0.1453020872148043
test_seen,Best fixed,2027,test_seen__erdos_renyi__medium__idx0000__seed303026,0.11344622234544527
test_seen,Best fixed,2027,test_seen__erdos_renyi__medium__idx0001__seed303027,0.10274650691508802
test_seen,Best fixed,2027,test_seen__erdos_renyi__medium__idx0002__seed303028,0.0595464792853293
test_seen,Best fixed,2027,test_seen__barabasi_albert__small__idx0000__seed312026,0.10294178851358371
test_seen,Best fixed,2027,test_seen__barabasi_albert__small__idx0001__seed312027,0.06681232113593716
test_seen,Best fixed,2027,test_seen__barabasi_albert__small__idx0002__seed312028,0.1015915807859824
test_seen,Best fixed,2027,test_seen__barabasi_albert__medium__idx0000__seed313026,0.10172295468601611
test_seen,Best fixed,2027,test_seen__barabasi_albert__medium__idx0001__seed313027,0.1549933083376992
test_seen,Best fixed,2027,test_seen__barabasi_albert__medium__idx0002__seed313028,0.08636342925625023
test_seen,Best fixed,2027,test_seen__watts_strogatz__small__idx0000__seed322026,0.09262251906034313
test_seen,Best fixed,2027,test_seen__watts_strogatz__small__idx0001__seed322027,0.19273862375045858
test_seen,Best fixed,2027,test_seen__watts_strogatz__small__idx0002__seed322028,0.14852160474199683
test_seen,Best fixed,2027,test_seen__watts_strogatz__medium__idx0000__seed323026,0.12230743873676497
test_seen,Best fixed,2027,test_seen__watts_strogatz__medium__idx0001__seed323027,0.11255856080111803
test_seen,Best fixed,2027,test_seen__watts_strogatz__medium__idx0002__seed323028,0.1285681705383978
test_seen,Best fixed,2027,test_seen__tree__small__idx0000__seed332026,0.16855279968238235
test_seen,Best fixed,2027,test_seen__tree__small__idx0001__seed332027,0.24861774253018254
test_seen,Best fixed,2027,test_seen__tree__small__idx0002__seed332028,0.25945144980666734
test_seen,Best fixed,2027,test_seen__tree__medium__idx0000__seed333026,0.19949880056783809
test_seen,Best fixed,2027,test_seen__tree__medium__idx0001__seed333027,0.1651724455728083
test_seen,Best fixed,2027,test_seen__tree__medium__idx0002__seed333028,0.28499318975431326
test_seen,Best fixed,2027,test_seen__grid__small__idx0000__seed342026,0.2771641398773187
test_seen,Best fixed,2027,test_seen__grid__small__idx0001__seed342027,0.2803571851203617
test_seen,Best fixed,2027,test_seen__grid__small__idx0002__seed342028,0.33047842524370463
test_seen,Best fixed,2027,test_seen__grid__medium__idx0000__seed343026,0.2864502544151527
test_seen,Best fixed,2027,test_seen__grid__medium__idx0001__seed343027,0.2706189496606829
test_seen,Best fixed,2027,test_seen__grid__medium__idx0002__seed343028,0.3288536763843428
test_seen,PPO,2027,test_seen__erdos_renyi__small__idx0000__seed302026,0.17161816034680155
test_seen,PPO,2027,test_seen__erdos_renyi__small__idx0001__seed302027,0.17501290840001538
test_seen,PPO,2027,test_seen__erdos_renyi__small__idx0002__seed302028,0.14693037006024368
test_seen,PPO,2027,test_seen__erdos_renyi__medium__idx0000__seed303026,0.1332699075705686
test_seen,PPO,2027,test_seen__erdos_renyi__medium__idx0001__seed303027,0.11738998903924236
test_seen,PPO,2027,test_seen__erdos_renyi__medium__idx0002__seed303028,0.07915285420565354
test_seen,PPO,2027,test_seen__barabasi_albert__small__idx0000__seed312026,0.1244559562509372
test_seen,PPO,2027,test_seen__barabasi_albert__small__idx0001__seed312027,0.07535612995618712
test_seen,PPO,2027,test_seen__barabasi_albert__small__idx0002__seed312028,0.10624664003566797
test_seen,PPO,2027,test_seen__barabasi_albert__medium__idx0000__seed313026,0.10060719799817408
test_seen,PPO,2027,test_seen__barabasi_albert__medium__idx0001__seed313027,0.20194119628861662
test_seen,PPO,2027,test_seen__barabasi_albert__medium__idx0002__seed313028,0.09861125264056686
test_seen,PPO,2027,test_seen__watts_strogatz__small__idx0000__seed322026,0.09957862623116565
test_seen,PPO,2027,test_seen__watts_strogatz__small__idx0001__seed322027,0.18327003533220865
test_seen,PPO,2027,test_seen__watts_strogatz__small__idx0002__seed322028,0.13761384235229046
test_seen,PPO,2027,test_seen__watts_strogatz__medium__idx0000__seed323026,0.13430978961907658
test_seen,PPO,2027,test_seen__watts_strogatz__medium__idx0001__seed323027,0.12374508460103051
test_seen,PPO,2027,test_seen__watts_strogatz__medium__idx0002__seed323028,0.13593983882176303
test_seen,PPO,2027,test_seen__tree__small__idx0000__seed332026,0.18792384395165374
test_seen,PPO,2027,test_seen__tree__small__idx0001__seed332027,0.2692760240910933
test_seen,PPO,2027,test_seen__tree__small__idx0002__seed332028,0.2648109753688149
test_seen,PPO,2027,test_seen__tree__medium__idx0000__seed333026,0.20683712864674264
test_seen,PPO,2027,test_seen__tree__medium__idx0001__seed333027,0.2107349748777555
test_seen,PPO,2027,test_seen__tree__medium__idx0002__seed333028,0.28044892557058426
test_seen,PPO,2027,test_seen__grid__small__idx0000__seed342026,0.2696090927850622
test_seen,PPO,2027,test_seen__grid__small__idx0001__seed342027,0.2966584601515141
test_seen,PPO,2027,test_seen__grid__small__idx0002__seed342028,0.34135463271271593
test_seen,PPO,2027,test_seen__grid__medium__idx0000__seed343026,0.2957411945276396
test_seen,PPO,2027,test_seen__grid__medium__idx0001__seed343027,0.21529524552327683
test_seen,PPO,2027,test_seen__grid__medium__idx0002__seed343028,0.34631842188609874
test_seen,Default FR,2028,test_seen__erdos_renyi__small__idx0000__seed302026,0.14765563732040188
test_seen,Default FR,2028,test_seen__erdos_renyi__small__idx0001__seed302027,0.14598622272626982
test_seen,Default FR,2028,test_seen__erdos_renyi__small__idx0002__seed302028,0.13793050983953092
test_seen,Default FR,2028,test_seen__erdos_renyi__medium__idx0000__seed303026,0.08058701368497845
test_seen,Default FR,2028,test_seen__erdos_renyi__medium__idx0001__seed303027,0.11366871254811961
test_seen,Default FR,2028,test_seen__erdos_renyi__medium__idx0002__seed303028,0.12532533651036537
test_seen,Default FR,2028,test_seen__barabasi_albert__small__idx0000__seed312026,0.057972506057483386
test_seen,Default FR,2028,test_seen__barabasi_albert__small__idx0001__seed312027,0.12552647185964366
test_seen,Default FR,2028,test_seen__barabasi_albert__small__idx0002__seed312028,0.24806808782373913
test_seen,Default FR,2028,test_seen__barabasi_albert__medium__idx0000__seed313026,0.12286421222160143
test_seen,Default FR,2028,test_seen__barabasi_albert__medium__idx0001__seed313027,0.22766356002115468
test_seen,Default FR,2028,test_seen__barabasi_albert__medium__idx0002__seed313028,0.0904433082200044
test_seen,Default FR,2028,test_seen__watts_strogatz__small__idx0000__seed322026,0.21385990156701695
test_seen,Default FR,2028,test_seen__watts_strogatz__small__idx0001__seed322027,0.14856849700585978
test_seen,Default FR,2028,test_seen__watts_strogatz__small__idx0002__seed322028,0.1456590780941478
test_seen,Default FR,2028,test_seen__watts_strogatz__medium__idx0000__seed323026,0.07545473007826375
test_seen,Default FR,2028,test_seen__watts_strogatz__medium__idx0001__seed323027,0.11110311605830447
test_seen,Default FR,2028,test_seen__watts_strogatz__medium__idx0002__seed323028,0.10753205832322943
test_seen,Default FR,2028,test_seen__tree__small__idx0000__seed332026,0.20721501127789843
test_seen,Default FR,2028,test_seen__tree__small__idx0001__seed332027,0.20304243056149596
test_seen,Default FR,2028,test_seen__tree__small__idx0002__seed332028,0.28397159810877415
test_seen,Default FR,2028,test_seen__tree__medium__idx0000__seed333026,0.21874265721239794
test_seen,Default FR,2028,test_seen__tree__medium__idx0001__seed333027,0.22558896615526547
test_seen,Default FR,2028,test_seen__tree__medium__idx0002__seed333028,0.23554410516046886
test_seen,Default FR,2028,test_seen__grid__small__idx0000__seed342026,0.29713762619414286
test_seen,Default FR,2028,test_seen__grid__small__idx0001__seed342027,0.2241290717284945
test_seen,Default FR,2028,test_seen__grid__small__idx0002__seed342028,0.207985652459325
test_seen,Default FR,2028,test_seen__grid__medium__idx0000__seed343026,0.2599025081181934
test_seen,Default FR,2028,test_seen__grid__medium__idx0001__seed343027,0.2536103081570332
test_seen,Default FR,2028,test_seen__grid__medium__idx0002__seed343028,0.18846049182480118
test_seen,Random,2028,test_seen__erdos_renyi__small__idx0000__seed302026,0.12524839031145507
test_seen,Random,2028,test_seen__erdos_renyi__small__idx0001__seed302027,0.15952733019749388
test_seen,Random,2028,test_seen__erdos_renyi__small__idx0002__seed302028,0.14761553121340187
test_seen,Random,2028,test_seen__erdos_renyi__medium__idx0000__seed303026,0.10301550089611478
test_seen,Random,2028,test_seen__erdos_renyi__medium__idx0001__seed303027,0.1101642676832213
test_seen,Random,2028,test_seen__erdos_renyi__medium__idx0002__seed303028,0.1580870340154612
test_seen,Random,2028,test_seen__barabasi_albert__small__idx0000__seed312026,0.05539496242474051
test_seen,Random,2028,test_seen__barabasi_albert__small__idx0001__seed312027,0.12800645346259815
test_seen,Random,2028,test_seen__barabasi_albert__small__idx0002__seed312028,0.23891447891881312
test_seen,Random,2028,test_seen__barabasi_albert__medium__idx0000__seed313026,0.11918663935251911
test_seen,Random,2028,test_seen__barabasi_albert__medium__idx0001__seed313027,0.22173705157528573
test_seen,Random,2028,test_seen__barabasi_albert__medium__idx0002__seed313028,0.0789914935832669
test_seen,Random,2028,test_seen__watts_strogatz__small__idx0000__seed322026,0.21484862331550436
test_seen,Random,2028,test_seen__watts_strogatz__small__idx0001__seed322027,0.14994926248802937
test_seen,Random,2028,test_seen__watts_strogatz__small__idx0002__seed322028,0.146944988364204
test_seen,Random,2028,test_seen__watts_strogatz__medium__idx0000__seed323026,0.07986835646642976
test_seen,Random,2028,test_seen__watts_strogatz__medium__idx0001__seed323027,0.10824144120689194
test_seen,Random,2028,test_seen__watts_strogatz__medium__idx0002__seed323028,0.11590100536015813
test_seen,Random,2028,test_seen__tree__small__idx0000__seed332026,0.20811191603792123
test_seen,Random,2028,test_seen__tree__small__idx0001__seed332027,0.17096623046844428
test_seen,Random,2028,test_seen__tree__small__idx0002__seed332028,0.2851345745290558
test_seen,Random,2028,test_seen__tree__medium__idx0000__seed333026,0.20022341693750045
test_seen,Random,2028,test_seen__tree__medium__idx0001__seed333027,0.2262265181053228
test_seen,Random,2028,test_seen__tree__medium__idx0002__seed333028,0.242110896620505
test_seen,Random,2028,test_seen__grid__small__idx0000__seed342026,0.2761769138248946
test_seen,Random,2028,test_seen__grid__small__idx0001__seed342027,0.22319742485170213
test_seen,Random,2028,test_seen__grid__small__idx0002__seed342028,0.20784847851893706
test_seen,Random,2028,test_seen__grid__medium__idx0000__seed343026,0.30400242665194066
test_seen,Random,2028,test_seen__grid__medium__idx0001__seed343027,0.30890707560893826
test_seen,Random,2028,test_seen__grid__medium__idx0002__seed343028,0.291299670772985
test_seen,Best fixed,2028,test_seen__erdos_renyi__small__idx0000__seed302026,0.14900437878389727
test_seen,Best fixed,2028,test_seen__erdos_renyi__small__idx0001__seed302027,0.14997129222311756
test_seen,Best fixed,2028,test_seen__erdos_renyi__small__idx0002__seed302028,0.13533388021556858
test_seen,Best fixed,2028,test_seen__erdos_renyi__medium__idx0000__seed303026,0.0983092144490989
test_seen,Best fixed,2028,test_seen__erdos_renyi__medium__idx0001__seed303027,0.10260562445671961
test_seen,Best fixed,2028,test_seen__erdos_renyi__medium__idx0002__seed303028,0.12509896251118158
test_seen,Best fixed,2028,test_seen__barabasi_albert__small__idx0000__seed312026,0.0665823781849263
test_seen,Best fixed,2028,test_seen__barabasi_albert__small__idx0001__seed312027,0.13301818610746058
test_seen,Best fixed,2028,test_seen__barabasi_albert__small__idx0002__seed312028,0.2587597851760135
test_seen,Best fixed,2028,test_seen__barabasi_albert__medium__idx0000__seed313026,0.12130451808685844
test_seen,Best fixed,2028,test_seen__barabasi_albert__medium__idx0001__seed313027,0.22369765689804294
test_seen,Best fixed,2028,test_seen__barabasi_albert__medium__idx0002__seed313028,0.08020851581524419
test_seen,Best fixed,2028,test_seen__watts_strogatz__small__idx0000__seed322026,0.2171310673930924
test_seen,Best fixed,2028,test_seen__watts_strogatz__small__idx0001__seed322027,0.14893036004379573
test_seen,Best fixed,2028,test_seen__watts_strogatz__small__idx0002__seed322028,0.14991720143114096
test_seen,Best fixed,2028,test_seen__watts_strogatz__medium__idx0000__seed323026,0.08881234967476148
test_seen,Best fixed,2028,test_seen__watts_strogatz__medium__idx0001__seed323027,0.10761771777892015
test_seen,Best fixed,2028,test_seen__watts_strogatz__medium__idx0002__seed323028,0.11275815341984674
test_seen,Best fixed,2028,test_seen__tree__small__idx0000__seed332026,0.2055408343100552
test_seen,Best fixed,2028,test_seen__tree__small__idx0001__seed332027,0.20077756067852093
test_seen,Best fixed,2028,test_seen__tree__small__idx0002__seed332028,0.27078452080745685
test_seen,Best fixed,2028,test_seen__tree__medium__idx0000__seed333026,0.18845184319417785
test_seen,Best fixed,2028,test_seen__tree__medium__idx0001__seed333027,0.18974457446930815
test_seen,Best fixed,2028,test_seen__tree__medium__idx0002__seed333028,0.20976898772740848
test_seen,Best fixed,2028,test_seen__grid__small__idx0000__seed342026,0.3146938747545883
test_seen,Best fixed,2028,test_seen__grid__small__idx0001__seed342027,0.23020719045095583
test_seen,Best fixed,2028,test_seen__grid__small__idx0002__seed342028,0.20017072666265856
test_seen,Best fixed,2028,test_seen__grid__medium__idx0000__seed343026,0.2993719542727288
test_seen,Best fixed,2028,test_seen__grid__medium__idx0001__seed343027,0.3112981417040378
test_seen,Best fixed,2028,test_seen__grid__medium__idx0002__seed343028,0.24244631497634261
test_seen,PPO,2028,test_seen__erdos_renyi__small__idx0000__seed302026,0.14286009352667328
test_seen,PPO,2028,test_seen__erdos_renyi__small__idx0001__seed302027,0.15062283332872217
